contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
NC_047929.1	43036	No	NA	49	41	0	High-quality	High-quality	98.65	AAI-based (high-confidence)	0.0	1.0	
NC_049382.1	157665	No	NA	208	188	0	High-quality	High-quality	99.84	AAI-based (high-confidence)	0.0	1.0	
NC_042349.1	53812	No	NA	67	13	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_042350.1	35099	No	NA	42	15	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047930.1	41135	No	NA	46	26	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_047931.1	78646	No	NA	112	43	0	High-quality	High-quality	98.86	AAI-based (high-confidence)	0.0	1.0	
NC_047932.1	156801	No	NA	196	170	0	High-quality	High-quality	99.35	AAI-based (high-confidence)	0.0	1.0	
NC_047933.1	43184	No	NA	54	32	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_052430.1	51083	No	NA	84	79	0	High-quality	High-quality	98.4	AAI-based (high-confidence)	0.0	1.0	
NC_042116.1	354378	No	NA	524	231	2	High-quality	High-quality	98.27	AAI-based (high-confidence)	0.0	1.0	
NC_047934.1	39034	No	NA	48	44	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_047935.1	38391	No	NA	47	44	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_047936.1	40694	No	NA	48	47	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_047937.1	40075	No	NA	47	46	0	High-quality	High-quality	99.93	AAI-based (high-confidence)	0.0	1.0	
NC_047938.1	51811	No	NA	86	68	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_047939.1	37714	No	NA	45	44	0	High-quality	High-quality	94.28	AAI-based (high-confidence)	0.0	1.0	
NC_047940.1	38288	No	NA	47	45	0	High-quality	High-quality	95.72	AAI-based (high-confidence)	0.0	1.0	
NC_052992.1	59230	No	NA	71	67	0	Medium-quality	Genome-fragment	82.49	AAI-based (high-confidence)	0.0	1.0	
NC_053005.1	58058	No	NA	72	67	0	Medium-quality	Genome-fragment	80.88	AAI-based (high-confidence)	0.0	1.0	
NC_038939.1	6559	No	NA	1	1	0	Medium-quality	Genome-fragment	54.45	AAI-based (high-confidence)	0.0	1.0	
NC_038940.1	3707	No	NA	1	1	0	Low-quality	Genome-fragment	30.75	AAI-based (high-confidence)	0.0	1.0	
NC_038938.1	1675	No	NA	2	1	0	Low-quality	Genome-fragment	13.9	AAI-based (high-confidence)	0.0	1.0	
NC_038943.1	585	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_038942.1	4457	No	NA	1	1	0	Low-quality	Genome-fragment	35.9	AAI-based (high-confidence)	0.0	1.0	
NC_038941.1	954	No	NA	1	1	0	Low-quality	Genome-fragment	7.71	AAI-based (high-confidence)	0.0	1.0	
NC_003812.1	1005	No	NA	1	1	0	Low-quality	Genome-fragment	13.98	AAI-based (high-confidence)	0.0	1.0	
NC_003813.1	1001	No	NA	1	1	0	Low-quality	Genome-fragment	12.52	AAI-based (medium-confidence)	0.0	1.0	
NC_003815.1	991	No	NA	1	0	0	Low-quality	Genome-fragment	12.39	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
NC_003816.1	1002	No	NA	1	0	0	Low-quality	Genome-fragment	13.92	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_003817.1	998	No	NA	1	0	0	Low-quality	Genome-fragment	12.47	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_003819.1	988	No	NA	1	1	0	Low-quality	Genome-fragment	12.35	AAI-based (medium-confidence)	0.0	1.0	
NC_038950.1	1172	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_038952.1	1128	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_038951.1	851	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_038945.1	2565	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_038948.1	2613	No	NA	1	0	0	Low-quality	Genome-fragment	10.23	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_038946.1	1700	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_038944.1	1726	No	NA	1	0	0	Low-quality	Genome-fragment	6.76	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
NC_038949.1	1472	No	NA	1	0	0	Low-quality	Genome-fragment	5.76	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
NC_038947.1	1182	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NC_047941.1	41832	No	NA	47	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_048699.1	66095	No	NA	95	89	0	High-quality	High-quality	99.39	AAI-based (high-confidence)	0.0	1.0	
NC_048700.1	73679	No	NA	96	65	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_052424.1	52233	No	NA	87	83	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_052427.1	53325	No	NA	89	85	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_051692.1	56867	No	NA	108	88	0	High-quality	High-quality	98.03	AAI-based (high-confidence)	0.0	1.0	
NC_042117.1	39640	No	NA	57	45	0	High-quality	High-quality	99.51	AAI-based (high-confidence)	0.0	1.0	
NC_052433.1	53317	No	NA	90	86	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042118.1	39403	No	NA	55	47	0	High-quality	High-quality	98.25	AAI-based (high-confidence)	0.0	1.0	
NC_051726.1	43511	No	NA	64	38	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_052446.1	51372	No	NA	87	83	0	High-quality	High-quality	98.94	AAI-based (high-confidence)	0.0	1.0	
NC_042119.1	39307	No	NA	59	45	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_052460.1	52601	No	NA	85	76	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_052410.1	51690	No	NA	85	80	0	High-quality	High-quality	99.58	AAI-based (high-confidence)	0.0	1.0	
NC_042120.1	61437	No	NA	89	49	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042121.1	10584	No	NA	19	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047942.1	39752	No	NA	48	44	0	High-quality	High-quality	99.2	AAI-based (high-confidence)	0.0	1.0	
NC_049843.1	37655	No	NA	43	41	0	Medium-quality	Genome-fragment	75.11	AAI-based (high-confidence)	0.0	1.0	
NC_051702.1	58230	No	NA	98	88	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042354.1	44530	No	NA	56	28	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_042355.1	43193	No	NA	54	29	0	High-quality	High-quality	98.6	AAI-based (high-confidence)	0.0	1.0	
NC_052422.1	49728	No	NA	80	73	0	High-quality	High-quality	95.8	AAI-based (high-confidence)	0.0	1.0	
NC_055721.1	175437	No	NA	297	247	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047943.1	15010	No	NA	20	0	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
NC_042122.1	51894	No	NA	85	58	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_051721.1	55178	No	NA	96	64	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_051611.1	60031	No	NA	93	84	0	High-quality	High-quality	98.31	AAI-based (high-confidence)	0.0	1.0	
NC_042123.1	52856	No	NA	94	69	0	High-quality	High-quality	99.71	AAI-based (high-confidence)	0.0	1.0	
NC_054671.1	52743	No	NA	84	66	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_048701.1	40847	No	NA	61	32	1	High-quality	High-quality	91.11	AAI-based (high-confidence)	0.0	1.0	
NC_048702.1	164037	No	NA	225	139	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_048703.1	76335	No	NA	88	49	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_051632.1	57734	No	NA	98	91	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_054724.1	138896	No	NA	217	75	0	Medium-quality	Genome-fragment	88.06	AAI-based (medium-confidence)	0.0	1.0	
NC_051621.1	60143	No	NA	93	84	0	High-quality	High-quality	98.5	AAI-based (high-confidence)	0.0	1.0	
NC_051595.1	61535	No	NA	87	74	0	High-quality	High-quality	98.86	AAI-based (high-confidence)	0.0	1.0	
NC_048625.1	38421	No	NA	53	34	0	High-quality	High-quality	97.56	AAI-based (high-confidence)	0.0	1.0	
NC_054637.1	46833	No	NA	85	50	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
NC_047944.1	45135	No	NA	61	50	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047945.1	142978	No	NA	209	121	0	High-quality	High-quality	95.81	AAI-based (high-confidence)	0.0	1.0	
NC_042124.1	39964	No	NA	46	41	0	High-quality	High-quality	96.44	AAI-based (high-confidence)	0.0	1.0	
NC_051634.1	57737	No	NA	97	87	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_052431.1	51904	No	NA	83	76	0	High-quality	High-quality	99.97	AAI-based (high-confidence)	0.0	1.0	
NC_054774.1	51594	No	NA	77	71	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_051686.1	57455	No	NA	93	83	0	High-quality	High-quality	99.58	AAI-based (high-confidence)	0.0	1.0	
NC_052440.1	52394	No	NA	84	81	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_038953.1	1100	No	NA	2	1	0	Low-quality	Genome-fragment	49.73	AAI-based (high-confidence)	0.0	1.0	
NC_039232.1	1370	No	NA	1	1	0	High-quality	High-quality	99.57	AAI-based (high-confidence)	0.0	1.0	
NC_038954.1	1306	No	NA	1	1	0	High-quality	High-quality	95.23	AAI-based (high-confidence)	0.0	1.0	
NC_038955.1	1093	No	NA	2	1	0	Medium-quality	Genome-fragment	56.98	AAI-based (high-confidence)	0.0	1.0	
NC_038956.1	2744	No	NA	3	3	0	Medium-quality	Genome-fragment	54.73	AAI-based (high-confidence)	0.0	1.0	
NC_039233.1	1361	No	NA	1	1	0	High-quality	High-quality	99.21	AAI-based (high-confidence)	0.0	1.0	
NC_038960.1	2611	No	NA	3	3	0	Medium-quality	Genome-fragment	50.79	AAI-based (high-confidence)	0.0	1.0	
NC_040181.1	2578	No	NA	3	2	0	Low-quality	Genome-fragment	49.39	AAI-based (high-confidence)	0.0	1.0	
NC_039235.1	9560	No	NA	3	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_038961.1	7264	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_038962.1	2758	No	NA	4	3	0	Medium-quality	Genome-fragment	55.23	AAI-based (high-confidence)	0.0	1.0	
NC_038963.1	2746	No	NA	5	4	0	Medium-quality	Genome-fragment	54.22	AAI-based (high-confidence)	0.0	1.0	
NC_038964.1	11276	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_038965.1	2631	No	NA	3	3	0	Medium-quality	Genome-fragment	52.1	AAI-based (high-confidence)	0.0	1.0	
NC_040183.1	2603	No	NA	3	2	0	Low-quality	Genome-fragment	49.86	AAI-based (high-confidence)	0.0	1.0	
NC_038966.1	8881	No	NA	5	5	0	High-quality	High-quality	96.16	HMM-based (lower-bound)	0.0	1.0	
NC_038967.1	2609	No	NA	5	4	0	Medium-quality	Genome-fragment	53.28	AAI-based (high-confidence)	0.0	1.0	
NC_038968.1	2590	No	NA	3	3	0	Medium-quality	Genome-fragment	50.92	AAI-based (high-confidence)	0.0	1.0	
NC_038969.1	2629	No	NA	3	3	0	Medium-quality	Genome-fragment	51.05	AAI-based (high-confidence)	0.0	1.0	
NC_038970.1	2608	No	NA	3	3	0	Medium-quality	Genome-fragment	50.6	AAI-based (high-confidence)	0.0	1.0	
NC_038971.1	2638	No	NA	4	4	0	Medium-quality	Genome-fragment	51.54	AAI-based (high-confidence)	0.0	1.0	
NC_038972.1	2767	No	NA	4	4	0	Medium-quality	Genome-fragment	55.15	AAI-based (high-confidence)	0.0	1.0	
NC_038973.1	1370	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_038974.1	1359	No	NA	1	1	0	High-quality	High-quality	98.81	AAI-based (high-confidence)	0.0	1.0	
NC_038975.1	1300	No	NA	1	1	0	High-quality	High-quality	97.17	AAI-based (high-confidence)	0.0	1.0	
NC_038976.1	2731	No	NA	3	3	0	Medium-quality	Genome-fragment	54.57	AAI-based (high-confidence)	0.0	1.0	
NC_038977.1	8178	No	NA	5	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_038978.1	2752	No	NA	3	3	0	Medium-quality	Genome-fragment	53.09	AAI-based (high-confidence)	0.0	1.0	
NC_040187.1	2704	No	NA	2	2	0	Low-quality	Genome-fragment	49.22	AAI-based (high-confidence)	0.0	1.0	
NC_038979.1	8327	No	NA	5	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_038980.1	2759	No	NA	3	3	0	Medium-quality	Genome-fragment	52.52	AAI-based (high-confidence)	0.0	1.0	
NC_038981.1	2700	No	NA	4	3	0	Medium-quality	Genome-fragment	52.03	AAI-based (high-confidence)	0.0	1.0	
NC_040185.1	2667	No	NA	2	1	0	Low-quality	Genome-fragment	49.6	AAI-based (high-confidence)	0.0	1.0	
NC_038982.1	2641	No	NA	3	3	0	Medium-quality	Genome-fragment	50.32	AAI-based (high-confidence)	0.0	1.0	
NC_040184.1	2613	No	NA	2	2	0	Medium-quality	Genome-fragment	50.06	AAI-based (high-confidence)	0.0	1.0	
NC_043433.1	2807	No	NA	2	2	0	Medium-quality	Genome-fragment	58.08	AAI-based (high-confidence)	0.0	1.0	
NC_038983.1	2656	No	NA	3	3	0	Medium-quality	Genome-fragment	51.21	AAI-based (high-confidence)	0.0	1.0	
NC_040188.1	2621	No	NA	3	2	0	Medium-quality	Genome-fragment	50.21	AAI-based (high-confidence)	0.0	1.0	
NC_038984.1	9448	No	NA	2	1	0	High-quality	High-quality	99.59	AAI-based (high-confidence)	0.0	1.0	
NC_038985.1	2767	No	NA	4	4	0	Medium-quality	Genome-fragment	54.02	AAI-based (high-confidence)	0.0	1.0	
NC_038986.1	7702	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_038987.1	7438	No	NA	3	3	0	High-quality	High-quality	98.9	AAI-based (high-confidence)	0.0	1.0	
NC_038988.1	2631	No	NA	3	3	0	Medium-quality	Genome-fragment	51.02	AAI-based (high-confidence)	0.0	1.0	
NC_040189.1	2604	No	NA	2	2	0	Low-quality	Genome-fragment	49.89	AAI-based (high-confidence)	0.0	1.0	
NC_038989.1	7805	No	NA	3	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_038990.1	2601	No	NA	3	3	0	Medium-quality	Genome-fragment	50.52	AAI-based (high-confidence)	0.0	1.0	
NC_038991.1	2692	No	NA	2	2	0	Medium-quality	Genome-fragment	52.44	AAI-based (high-confidence)	0.0	1.0	
NC_040191.1	2656	No	NA	3	2	0	Medium-quality	Genome-fragment	50.88	AAI-based (high-confidence)	0.0	1.0	
NC_038992.1	2813	No	NA	4	2	0	Medium-quality	Genome-fragment	58.11	AAI-based (high-confidence)	0.0	1.0	
NC_038993.1	1367	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_038994.1	2751	No	NA	4	4	0	Medium-quality	Genome-fragment	55.24	AAI-based (high-confidence)	0.0	1.0	
NC_038995.1	7333	No	NA	3	3	0	High-quality	High-quality	97.63	AAI-based (high-confidence)	0.0	1.0	
NC_038996.1	1010	No	NA	1	1	0	Low-quality	Genome-fragment	35.77	AAI-based (medium-confidence)	0.0	1.0	
NC_038997.1	996	No	NA	1	1	0	Medium-quality	Genome-fragment	84.45	AAI-based (high-confidence)	0.0	1.0	
NC_038998.1	1022	No	NA	1	1	0	Low-quality	Genome-fragment	43.75	AAI-based (medium-confidence)	0.0	1.0	
NC_038999.1	1009	No	NA	1	1	0	Low-quality	Genome-fragment	45.93	AAI-based (medium-confidence)	0.0	1.0	
NC_039000.1	1003	No	NA	1	1	0	Low-quality	Genome-fragment	44.07	AAI-based (high-confidence)	0.0	1.0	
NC_039229.1	1354	No	NA	1	1	0	High-quality	High-quality	98.43	AAI-based (high-confidence)	0.0	1.0	
NC_039001.1	2767	No	NA	4	4	0	Medium-quality	Genome-fragment	52.76	AAI-based (high-confidence)	0.0	1.0	
NC_040192.1	2713	No	NA	2	2	0	Low-quality	Genome-fragment	49.84	AAI-based (high-confidence)	0.0	1.0	
NC_039002.1	8259	No	NA	2	1	0	Medium-quality	Genome-fragment	84.59	AAI-based (medium-confidence)	0.0	1.0	
NC_038892.1	1096	No	NA	3	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_039003.1	2739	No	NA	3	3	0	Medium-quality	Genome-fragment	54.79	AAI-based (high-confidence)	0.0	1.0	
NC_039236.1	10950	No	NA	6	2	0	High-quality	High-quality	96.74	AAI-based (high-confidence)	0.0	1.0	
NC_039004.1	9702	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_039237.1	12513	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047946.1	41297	No	NA	51	27	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_047947.1	51818	No	NA	86	76	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_043434.1	12030	No	NA	1	1	0	Medium-quality	Genome-fragment	64.28	AAI-based (high-confidence)	0.0	1.0	
NC_043436.1	4995	No	NA	1	1	0	Low-quality	Genome-fragment	26.58	AAI-based (high-confidence)	0.0	1.0	
NC_043435.1	1485	No	NA	1	1	0	Low-quality	Genome-fragment	8.01	AAI-based (high-confidence)	0.0	1.0	
NC_043439.1	11916	No	NA	1	1	0	Medium-quality	Genome-fragment	65.32	AAI-based (high-confidence)	0.0	1.0	
NC_043438.1	4032	No	NA	1	1	0	Low-quality	Genome-fragment	22.25	AAI-based (high-confidence)	0.0	1.0	
NC_043437.1	1479	No	NA	2	1	0	Low-quality	Genome-fragment	8.33	AAI-based (high-confidence)	0.0	1.0	
NC_043440.1	11853	No	NA	1	1	0	Medium-quality	Genome-fragment	67.83	AAI-based (high-confidence)	0.0	1.0	
NC_043442.1	4158	No	NA	1	1	0	Low-quality	Genome-fragment	23.8	AAI-based (high-confidence)	0.0	1.0	
NC_043441.1	1443	No	NA	1	1	0	Low-quality	Genome-fragment	8.26	AAI-based (high-confidence)	0.0	1.0	
NC_039006.1	6787	No	NA	2	1	0	Medium-quality	Genome-fragment	65.73	AAI-based (high-confidence)	0.0	1.0	
NC_039005.1	3433	No	NA	2	2	0	Low-quality	Genome-fragment	33.28	AAI-based (high-confidence)	0.0	1.0	
NC_039008.1	6917	No	NA	2	1	0	Medium-quality	Genome-fragment	66.96	AAI-based (high-confidence)	0.0	1.0	
NC_039007.1	3400	No	NA	4	3	0	Low-quality	Genome-fragment	32.91	AAI-based (high-confidence)	0.0	1.0	
NC_043443.1	5949	No	NA	1	1	0	Medium-quality	Genome-fragment	51.9	AAI-based (high-confidence)	0.0	1.0	
NC_043444.1	3377	No	NA	2	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
NC_039010.1	7144	No	NA	1	1	0	Medium-quality	Genome-fragment	67.55	AAI-based (high-confidence)	0.0	1.0	
NC_039009.1	3363	No	NA	2	2	0	Low-quality	Genome-fragment	31.67	AAI-based (high-confidence)	0.0	1.0	
NC_039011.1	7263	No	NA	2	1	0	Medium-quality	Genome-fragment	68.7	AAI-based (high-confidence)	0.0	1.0	
NC_039012.1	3383	No	NA	2	2	0	Low-quality	Genome-fragment	32.0	AAI-based (high-confidence)	0.0	1.0	
NC_039013.1	8804	No	NA	6	3	0	High-quality	High-quality	99.97	AAI-based (high-confidence)	0.0	1.0	
NC_039014.1	8810	No	NA	6	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_039015.1	15444	No	NA	6	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_039016.1	15180	No	NA	8	6	0	High-quality	High-quality	98.98	AAI-based (high-confidence)	0.0	1.0	
NC_039017.1	14926	No	NA	6	6	0	High-quality	High-quality	99.55	AAI-based (high-confidence)	0.0	1.0	
NC_039018.1	14931	No	NA	6	6	0	High-quality	High-quality	99.58	AAI-based (high-confidence)	0.0	1.0	
NC_039019.1	15017	No	NA	7	6	0	High-quality	High-quality	98.9	AAI-based (high-confidence)	0.0	1.0	
NC_039020.1	10843	No	NA	5	5	0	High-quality	High-quality	99.14	AAI-based (high-confidence)	0.0	1.0	
NC_039021.1	13296	No	NA	8	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_039022.1	11649	No	NA	6	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.1	
NC_039023.1	12118	No	NA	6	4	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.2	
NC_039024.1	13220	No	NA	6	5	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.2	
NC_039025.1	11954	No	NA	6	5	0	High-quality	High-quality	93.14	AAI-based (high-confidence)	0.0	1.0	
NC_043445.1	13072	No	NA	6	5	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.2	
NC_039026.1	12957	No	NA	6	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.05	
NC_039238.1	12983	No	NA	6	5	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.2	
NC_039027.1	12212	No	NA	7	4	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.2	
NC_039028.1	11684	No	NA	6	5	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.1	
NC_039029.1	12258	No	NA	6	5	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.2	
NC_039030.1	11744	No	NA	6	4	0	High-quality	High-quality	99.27	AAI-based (high-confidence)	0.0	1.0	
NC_039031.1	11764	No	NA	6	5	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.1	
NC_039032.1	40930	No	NA	31	22	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_044941.1	182362	No	NA	165	68	1	High-quality	High-quality	95.35	AAI-based (high-confidence)	0.0	1.0	
NC_044942.1	180365	No	NA	161	64	1	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_044943.1	172051	No	NA	155	61	1	Medium-quality	Genome-fragment	89.96	AAI-based (high-confidence)	0.0	1.0	
NC_044944.1	193886	No	NA	168	73	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_044945.1	191058	No	NA	174	77	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_044946.1	184368	No	NA	164	71	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_044947.1	182906	No	NA	168	66	1	High-quality	High-quality	95.63	AAI-based (high-confidence)	0.0	1.0	
NC_044948.1	189333	No	NA	180	70	1	High-quality	High-quality	99.0	AAI-based (high-confidence)	0.0	1.0	
NC_044949.1	186528	No	NA	170	72	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_044950.1	190773	No	NA	172	75	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_044951.1	185689	No	NA	165	66	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_044952.1	190324	No	NA	169	70	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_044953.1	192714	No	NA	173	76	1	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_044954.1	187612	No	NA	162	67	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_044955.1	184638	No	NA	169	65	1	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
NC_039033.1	1900	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
NC_039034.1	107772	No	NA	93	45	0	Medium-quality	Genome-fragment	87.33	AAI-based (high-confidence)	0.0	1.0	
NC_039035.1	606	No	NA	2	0	0	Low-quality	Genome-fragment	10.68	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NC_039036.1	7688	No	NA	6	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
