index	scaffold	type	Quality
10	virus--3300002835_____B570J40625_100000021--fragment_43	lysogenic	low quality draft
10	virus--NC_030924.1--fragment_19	lysogenic	low quality draft
10	virus--3300005289_____Ga0065704_10070249--fragment_4	lysogenic	low quality draft
10	virus--Unbinned_4052_contig-100_1--fragment_1	lysogenic	low quality draft
10	virus--NC_024368.1--fragment_10	lysogenic	low quality draft
10	virus--NC_061432.1--fragment_2	lysogenic	low quality draft
10	virus--NC_048865.1--fragment_19	lysogenic	low quality draft
10	virus--Bacilli_gi_501037124-41070-77950--fragment_8	lysogenic	low quality draft
10	virus--3300012354_____Ga0137366_10000098--fragment_4	lysogenic	low quality draft
10	virus--3300013707_____Ga0118339_100002--fragment_8	lysogenic	low quality draft
10	virus--NC_051629.1--fragment_3	lysogenic	low quality draft
10	virus--3300008155_____Ga0114001_100562--fragment_5	lysogenic	low quality draft
10	virus--7000000193_____SRS048870_WUGC_scaffold_34471--fragment_10	lysogenic	low quality draft
10	virus--NC_019408.1--fragment_40	lysogenic	low quality draft
10	virus--3300013705_____Ga0118641_100003--fragment_6	lysogenic	low quality draft
10	virus--NC_054906.1--fragment_41	lysogenic	low quality draft
10	virus--3300013287_____Ga0119924_100003--fragment_11	lysogenic	low quality draft
10	virus--3300006247_____Ga0099374_1000218--fragment_10	lysogenic	low quality draft
10	virus--NC_018856.1--fragment_23	lysogenic	low quality draft
10	virus--3300001041_____C687J13239_1000077--fragment_11	lysogenic	low quality draft
10	virus--NC_054915.1--fragment_4	lysogenic	low quality draft
10	virus--NC_052418.1--fragment_14	lysogenic	low quality draft
10	virus--3300010397_____Ga0134124_10000129--fragment_3	lysogenic	low quality draft
10	virus--2029527006_____ACOFG988_contig15979--fragment_48	lysogenic	low quality draft
10	virus--3300026076_____Ga0208261_1000002--fragment_46	lysogenic	low quality draft
10	virus--3300009424_____Ga0100384_1000055--fragment_4	lysogenic	low quality draft
10	virus--3300007353_____Ga0104758_101250--fragment_4	lysogenic	low quality draft
10	virus--3300004171_____Ga0066429_1000028--fragment_10	lysogenic	low quality draft
10	virus--Bacilli_gi_501537837-868404-915959--fragment_11	lysogenic	low quality draft
10	virus--3300023033_____Ga0233373_1000002--fragment_9	lysogenic	low quality draft
10	virus--3300005525_____Ga0068877_10000393--fragment_7	lysogenic	low quality draft
10	virus--NC_047961.1--fragment_2	lysogenic	low quality draft
10	virus--3300013160_____Ga0118010_100002--fragment_8	lysogenic	low quality draft
10	virus--3300008489_____Ga0111007_100177--fragment_6	lysogenic	low quality draft
10	virus--Unbinned_8596_contig-100_0--fragment_5	lysogenic	low quality draft
10	virus--NC_055851.1--fragment_26	lysogenic	low quality draft
10	virus--NC_013195.1--fragment_4	lysogenic	low quality draft
10	virus--NC_015250.1--fragment_31	lysogenic	low quality draft
10	virus--NC_030917.1--fragment_18	lysogenic	low quality draft
10	virus--NC_002519.1--fragment_4	lysogenic	low quality draft
10	virus--NC_021856.1--fragment_8	lysogenic	low quality draft
10	virus--3300010157_____Ga0114964_10000131--fragment_3	lysogenic	low quality draft
10	virus--NC_031030.1--fragment_4	lysogenic	low quality draft
10	virus--NC_051699.1--fragment_14	lysogenic	low quality draft
10	virus--NC_010811.2--fragment_12	lysogenic	low quality draft
10	virus--3300001732_____JGI24652J20063_1000048--fragment_3	lysogenic	low quality draft
10	virus--3300007736_____Ga0105757_1000126--fragment_5	lysogenic	low quality draft
10	virus--NC_042006.1--fragment_2	lysogenic	low quality draft
10	virus--NC_042028.1--fragment_5	lysogenic	low quality draft
10	virus--NC_031030.1--fragment_34	lysogenic	low quality draft
10	virus--NC_029030.1--fragment_7	lysogenic	low quality draft
10	virus--3300008125_____Ga0114856_1000239--fragment_4	lysogenic	low quality draft
10	virus--3300005600_____Ga0070726_10000658--fragment_9	lysogenic	low quality draft
10	virus--NC_008515.1--fragment_4	lysogenic	low quality draft
10	plasmid--NZ_CP010109.1--fragment_5	lysogenic	low quality draft
10	virus--3300009424_____Ga0100384_1000032--fragment_28	lysogenic	low quality draft
10	virus--NC_042329.1--fragment_11	lysogenic	low quality draft
10	virus--3300005681_____Ga0074430_1115--fragment_5	lysogenic	low quality draft
10	virus--NC_052437.1--fragment_11	lysogenic	low quality draft
10	virus--NC_015271.1--fragment_4	lysogenic	low quality draft
10	virus--3300014675_____Ga0121392_100096--fragment_10	lysogenic	low quality draft
10	virus--3300003400_____JGI26131J50246_100001--fragment_7	lysogenic	low quality draft
10	virus--NC_047872.1--fragment_25	lysogenic	low quality draft
10	virus--3300007360_____Ga0104766_1000366--fragment_1	lysogenic	low quality draft
10	virus--3300008085_____Ga0100378_1000810--fragment_4	lysogenic	low quality draft
10	virus--NC_030924.1--fragment_12	lysogenic	low quality draft
10	virus--3300024232_____Ga0247664_1000001--fragment_15	lysogenic	low quality draft
10	virus--3300008639_____Ga0115685_1000013--fragment_28	lysogenic	low quality draft
10	virus--NC_028822.1--fragment_7	lysogenic	low quality draft
10	virus--3300005681_____Ga0074430_1082--fragment_3	lysogenic	low quality draft
10	virus--Bacilli_gi_487391726-156879-202206--fragment_7	lysogenic	low quality draft
10	virus--3300002038_____BIB22012_10000001--fragment_28	lysogenic	low quality draft
10	virus--Unbinned_5081_contig-100_2--fragment_3	lysogenic	low quality draft
10	virus--NC_025452.1--fragment_13	lysogenic	low quality draft
10	virus--NC_041880.1--fragment_19	lysogenic	low quality draft
10	virus--NC_008204.1--fragment_15	lysogenic	low quality draft
10	virus--NC_055039.1--fragment_11	lysogenic	low quality draft
10	virus--3300007297_____Ga0104793_100348--fragment_10	lysogenic	low quality draft
10	virus--NC_011045.1--fragment_3	lysogenic	low quality draft
10	virus--3300006726_____Ga0098070_100127--fragment_2	lysogenic	low quality draft
10	virus--NC_048110.1--fragment_7	lysogenic	low quality draft
10	virus--3300010403_____Ga0134123_10000065--fragment_15	lysogenic	low quality draft
10	virus--3300007194_____Ga0103269_100338--fragment_9	lysogenic	low quality draft
10	virus--3300001592_____Draft_10000622--fragment_10	lysogenic	low quality draft
10	virus--3300006810_____Ga0070754_10000455--fragment_7	lysogenic	low quality draft
10	virus--3300011353_____Ga0118432_100001--fragment_6	lysogenic	low quality draft
10	virus--NC_018854.1--fragment_3	lysogenic	low quality draft
10	virus--NC_041883.1--fragment_8	lysogenic	low quality draft
10	virus--NC_029093.1--fragment_12	lysogenic	low quality draft
10	virus--3300008479_____Ga0114883_1000366--fragment_13	lysogenic	low quality draft
10	virus--3300006869_____Ga0075477_10000093--fragment_6	lysogenic	low quality draft
10	virus--NC_027329.1--fragment_2	lysogenic	low quality draft
10	virus--NC_048697.1--fragment_9	lysogenic	low quality draft
10	virus--NC_051629.1--fragment_14	lysogenic	low quality draft
10	virus--3300006920_____Ga0070748_1000047--fragment_2	lysogenic	low quality draft
10	virus--NC_048662.1--fragment_10	lysogenic	low quality draft
10	virus--NC_011045.1--fragment_2	lysogenic	low quality draft
10	virus--NC_055039.1--fragment_2	lysogenic	low quality draft
10	virus--NC_041971.1--fragment_14	lysogenic	low quality draft
10	virus--3300008720_____Ga0115616_100001--fragment_36	lysogenic	low quality draft
10	virus--NC_052454.1--fragment_4	lysogenic	low quality draft
10	virus--3300012231_____Ga0137465_1000109--fragment_3	lysogenic	low quality draft
10	virus--NC_050154.1--fragment_21	lysogenic	low quality draft
10	virus--3300008482_____Ga0115187_100407--fragment_9	lysogenic	low quality draft
10	virus--NC_021529.2--fragment_49	lysogenic	low quality draft
10	virus--NC_054959.1--fragment_3	lysogenic	low quality draft
10	virus--3300013004_____Ga0164293_10000250--fragment_2	lysogenic	low quality draft
10	virus--Gammaproteobacteria_gi_163780161-102456-133957--fragment_4	lysogenic	low quality draft
10	virus--3300008520_____Ga0111044_100098--fragment_28	lysogenic	low quality draft
10	virus--NC_048045.1--fragment_8	lysogenic	low quality draft
10	virus--NC_049443.1--fragment_26	lysogenic	low quality draft
10	virus--3300010354_____Ga0129333_10000012--fragment_23	lysogenic	low quality draft
10	virus--NC_008799.1--fragment_2	lysogenic	low quality draft
10	virus--NC_031257.1--fragment_11	lysogenic	low quality draft
10	virus--NC_049494.1--fragment_7	lysogenic	low quality draft
10	virus--NC_015289.1--fragment_34	lysogenic	low quality draft
10	virus--NC_028908.2--fragment_1	lysogenic	low quality draft
10	virus--3300005282_____Ga0065701_1000084--fragment_3	lysogenic	low quality draft
10	virus--3300003813_____Ga0007879_1000032--fragment_10	lysogenic	low quality draft
10	virus--NC_051614.1--fragment_10	lysogenic	low quality draft
10	virus--3300006922_____Ga0098045_1000083--fragment_10	lysogenic	low quality draft
10	virus--Gammaproteobacteria_gi_386607309-2307174-2337602--fragment_4	lysogenic	low quality draft
10	virus--NC_011801.1--fragment_9	lysogenic	low quality draft
10	virus--NC_042098.1--fragment_19	lysogenic	low quality draft
10	virus--3300003406_____JGI26538J50259_1000244--fragment_12	lysogenic	low quality draft
10	virus--NC_055842.1--fragment_9	lysogenic	low quality draft
10	virus--NC_028889.1--fragment_13	lysogenic	low quality draft
10	virus--NC_026590.1--fragment_13	lysogenic	low quality draft
10	virus--NC_028746.1--fragment_8	lysogenic	low quality draft
10	virus--3300002097_____C687J26620_1000004--fragment_1	lysogenic	low quality draft
10	virus--NC_053505.1--fragment_16	lysogenic	low quality draft
10	virus--3300007800_____Ga0105779_100044--fragment_2	lysogenic	low quality draft
10	virus--3300007791_____Ga0105806_1000166--fragment_8	lysogenic	low quality draft
10	virus--NC_028668.1--fragment_10	lysogenic	low quality draft
10	virus--NC_051699.1--fragment_8	lysogenic	low quality draft
10	virus--3300001200_____BBAY65_10000042--fragment_15	lysogenic	low quality draft
10	virus--NC_031049.1--fragment_40	lysogenic	low quality draft
10	virus--NC_007501.1--fragment_6	lysogenic	low quality draft
10	virus--7000000317_____SRS014459_WUGC_scaffold_91498--fragment_19	lysogenic	low quality draft
10	virus--NC_012784.1--fragment_7	lysogenic	low quality draft
10	virus--3300017971_____Ga0180438_10000574--fragment_6	lysogenic	low quality draft
10	virus--NC_001416.1--fragment_9	lysogenic	low quality draft
10	virus--3300011185_____Ga0136597_1000124--fragment_2	lysogenic	low quality draft
10	virus--NC_004462.2--fragment_5	lysogenic	low quality draft
10	virus--3300010158_____Ga0114960_10000127--fragment_7	lysogenic	low quality draft
10	virus--NC_049475.1--fragment_7	lysogenic	low quality draft
10	virus--NC_042322.1--fragment_26	lysogenic	low quality draft
10	virus--NC_054422.1--fragment_5	lysogenic	low quality draft
10	virus--NC_014595.1--fragment_15	lysogenic	low quality draft
10	virus--NC_013694.1--fragment_12	lysogenic	low quality draft
10	virus--3300006836_____Ga0101916_1000009--fragment_3	lysogenic	low quality draft
10	virus--NC_008515.1--fragment_11	lysogenic	low quality draft
10	virus--3300014059_____Ga0119868_1000099--fragment_8	lysogenic	low quality draft
10	virus--Bacilli_gi_501537837-868404-915959--fragment_8	lysogenic	low quality draft
10	virus--3300005293_____Ga0065715_10000179--fragment_9	lysogenic	low quality draft
10	virus--3300018048_____Ga0181606_10000362--fragment_7	lysogenic	low quality draft
10	virus--NC_043235.1--fragment_23	lysogenic	low quality draft
10	virus--Gammaproteobacteria_gi_554951650-28673-67034--fragment_8	lysogenic	low quality draft
10	virus--Bacilli_gi_487135576-1040655-1082111--fragment_10	lysogenic	low quality draft
10	virus--3300008556_____Ga0111059_100283--fragment_7	lysogenic	low quality draft
10	virus--3300006123_____Ga0007852_1000032--fragment_6	lysogenic	low quality draft
10	virus--NC_010537.1--fragment_6	lysogenic	low quality draft
10	virus--3300001472_____JGI24004J15324_10000059--fragment_5	lysogenic	low quality draft
10	virus--Tp1_25_DCM_0-0d2_scaffold648_1--fragment_3	lysogenic	low quality draft
10	virus--3300012979_____Ga0123348_10000191--fragment_6	lysogenic	low quality draft
10	bacteria--NZ_KK028602.1--fragment_3	lysogenic	low quality draft
10	virus--3300013772_____Ga0120158_10000970--fragment_5	lysogenic	low quality draft
10	virus--3300005673_____Ga0074422_100014--fragment_3	lysogenic	low quality draft
10	virus--3300005439_____Ga0070711_100000112--fragment_4	lysogenic	low quality draft
10	virus--NC_028749.1--fragment_23	lysogenic	low quality draft
10	virus--Gammaproteobacteria_gi_419357567-68047-100836--fragment_5	lysogenic	low quality draft
10	virus--NC_024384.1--fragment_1	lysogenic	low quality draft
10	virus--NC_010325.1--fragment_10	lysogenic	low quality draft
10	virus--3300006944_____Ga0099823_1000053--fragment_4	lysogenic	low quality draft
10	virus--Gammaproteobacteria_gi_224580183--fragment_12	lysogenic	low quality draft
10	archaea--NZ_CP035119.1--fragment_95	lysogenic	low quality draft
10	virus--3300009692_____Ga0116171_10000001--fragment_36	lysogenic	low quality draft
10	virus--3300007368_____Ga0104977_1000330--fragment_6	lysogenic	low quality draft
10	plasmid--NZ_CP009589.1--fragment_2	lysogenic	low quality draft
10	virus--3300006917_____Ga0075472_10000058--fragment_7	lysogenic	low quality draft
10	virus--NC_051703.1--fragment_14	lysogenic	low quality draft
10	virus--Gammaproteobacteria_gi_418497043-144811-194916--fragment_9	lysogenic	low quality draft
10	virus--3300011450_____Ga0121141_10038--fragment_4	lysogenic	low quality draft
10	virus--NC_020863.1--fragment_3	lysogenic	low quality draft
10	virus--NC_051737.1--fragment_8	lysogenic	low quality draft
10	virus--3300002122_____C687J26623_10000002--fragment_18	lysogenic	low quality draft
10	virus--3300005526_____Ga0073909_10000042--fragment_8	lysogenic	low quality draft
10	virus--NC_008562.1--fragment_13	lysogenic	low quality draft
10	virus--3300005140_____Ga0008835_100394--fragment_7	lysogenic	low quality draft
10	virus--2061766007_____rumenHiSeq_NODE_4199446_len_58200_cov_1_049433--fragment_8	lysogenic	low quality draft
10	virus--NC_028840.1--fragment_23	lysogenic	low quality draft
10	virus--3300009182_____Ga0114959_10000409--fragment_6	lysogenic	low quality draft
10	virus--NC_029079.1--fragment_16	lysogenic	low quality draft
10	virus--NC_016650.1--fragment_2	lysogenic	low quality draft
10	bacteria--NZ_KI977381.1--fragment_42	lysogenic	low quality draft
10	virus--NC_052447.1--fragment_9	lysogenic	low quality draft
10	virus--NC_002668.1--fragment_3	lysogenic	low quality draft
10	virus--Gammaproteobacteria_gi_417274097-720610-764886--fragment_2	lysogenic	low quality draft
10	virus--3300013022_____Ga0157368_1000057--fragment_8	lysogenic	low quality draft
10	virus--Gammaproteobacteria_gi_476381329-68193-108083--fragment_2	lysogenic	low quality draft
10	virus--NC_019913.1--fragment_21	lysogenic	low quality draft
10	virus--3300012581_____Ga0118309_100024--fragment_7	lysogenic	low quality draft
10	virus--NC_052437.1--fragment_9	lysogenic	low quality draft
10	virus--NC_042317.1--fragment_9	lysogenic	low quality draft
10	virus--3300005600_____Ga0070726_10000413--fragment_1	lysogenic	low quality draft
10	virus--Bacilli_gi_481027265-10173-63118--fragment_7	lysogenic	low quality draft
10	virus--Gammaproteobacteria_gi_425079304-1056216-1103078--fragment_8	lysogenic	low quality draft
10	virus--Bacilli_gi_523688976-105158-146099--fragment_3	lysogenic	low quality draft
10	virus--NC_028758.1--fragment_4	lysogenic	low quality draft
10	virus--3300014963_____Ga0134523_1000260--fragment_24	lysogenic	low quality draft
10	virus--3300009607_____Ga0123327_1000018--fragment_2	lysogenic	low quality draft
10	virus--3300005655_____Ga0073905_10000061--fragment_5	lysogenic	low quality draft
10	virus--NC_028746.1--fragment_10	lysogenic	low quality draft
10	virus--Gammaproteobacteria_gi_490051813--fragment_7	lysogenic	low quality draft
10	virus--Gammaproteobacteria_gi_545234012-1337880-1414537--fragment_4	lysogenic	low quality draft
10	virus--Gammaproteobacteria_gi_545295392-129076-169628--fragment_5	lysogenic	low quality draft
10	virus--Bacilli_gi_421303949--fragment_4	lysogenic	low quality draft
